 secu_abbr chi_name listed_state secu_code secu_market listed_sector hs_code
4301 生益电子 生益电子股份有限公司 上市 688183 上海证券交易所 科创板 688183.SH
4302 奥泰生物 杭州奥泰生物技术股份有限公司 上市 688606 上海证券交易所 科创板 688606.SH
4303 国机重装 国机重型装备集团股份有限公司 上市 601399 上海证券交易所 主板 601399.SH
4304 海锅股份 张家港海锅新能源装备股份有限公司 上市 301063 深圳证券交易所 创业板 301063.SZ
4305 卓锦股份 浙江卓锦环保科技股份有限公司 上市 688701 上海证券交易所 科创板 688701.SH
4306 美的集团 美的集团股份有限公司 上市 000333 深圳证券交易所 主板 000333.SZ
4307 天宇股份 浙江天宇药业股份有限公司 上市 300702 深圳证券交易所 创业板 300702.SZ
4308 天永智能 上海天永智能装备股份有限公司 上市 603895 上海证券交易所 主板 603895.SH
4309 丽人丽妆 上海丽人丽妆化妆品股份有限公司 上市 605136 上海证券交易所 主板 605136.SH
4310 "佳 力 图" 南京佳力图机房环境技术股份有限公司 上市 603912 上海证券交易所 主板 603912.SH
4311 文灿股份 文灿集团股份有限公司 上市 603348 上海证券交易所 主板 603348.SH
4312 声迅股份 北京声迅电子股份有限公司 上市 003004 深圳证券交易所 主板 003004.SZ
4313 青达环保 青岛达能环保设备股份有限公司 上市 688501 上海证券交易所 科创板 688501.SH
4314 精进电动 精进电动科技股份有限公司 上市 688280 上海证券交易所 科创板 688280.SH
4315 "新 风 光" 新风光电子科技股份有限公司 上市 688663 上海证券交易所 科创板 688663.SH
4316 睿昂基因 上海睿昂基因科技股份有限公司 上市 688217 上海证券交易所 科创板 688217.SH
4317 正弦电气 深圳市正弦电气股份有限公司 上市 688395 上海证券交易所 科创板 688395.SH
4318 鼎阳科技 深圳市鼎阳科技股份有限公司 上市 688112 上海证券交易所 科创板 688112.SH
4319 欧林生物 成都欧林生物科技股份有限公司 上市 688319 上海证券交易所 科创板 688319.SH
4320 华锐精密 株洲华锐精密工具股份有限公司 上市 688059 上海证券交易所 科创板 688059.SH
4321 圣诺生物 成都圣诺生物科技股份有限公司 上市 688117 上海证券交易所 科创板 688117.SH
4322 航宇科技 贵州航宇科技发展股份有限公司 上市 688239 上海证券交易所 科创板 688239.SH
4323 "倍 轻 松" 深圳市倍轻松科技股份有限公司 上市 688793 上海证券交易所 科创板 688793.SH
4324 华纳药厂 湖南华纳大药厂股份有限公司 上市 688799 上海证券交易所 科创板 688799.SH
4325 气派科技 气派科技股份有限公司 上市 688216 上海证券交易所 科创板 688216.SH
4326 "瑞 华 泰" 深圳瑞华泰薄膜科技股份有限公司 上市 688323 上海证券交易所 科创板 688323.SH
4327 爱慕股份 爱慕股份有限公司 上市 603511 上海证券交易所 主板 603511.SH
4328 绿田机械 绿田机械股份有限公司 上市 605259 上海证券交易所 主板 605259.SH
4329 "同 益 中" 北京同益中新材料科技股份有限公司 上市 688722 上海证券交易所 科创板 688722.SH
4330 博拓生物 杭州博拓生物科技股份有限公司 上市 688767 上海证券交易所 科创板 688767.SH
4331 迪阿股份 迪阿股份有限公司 上市 301177 深圳证券交易所 创业板 301177.SZ
4332 "富 吉 瑞" 北京富吉瑞光电科技股份有限公司 上市 688272 上海证券交易所 科创板 688272.SH
4333 富佳股份 宁波富佳实业股份有限公司 上市 603219 上海证券交易所 主板 603219.SH
4334 力源科技 浙江海盐力源环保科技股份有限公司 上市 688565 上海证券交易所 科创板 688565.SH
4335 富信科技 广东富信科技股份有限公司 上市 688662 上海证券交易所 科创板 688662.SH
4336 威腾电气 威腾电气集团股份有限公司 上市 688226 上海证券交易所 科创板 688226.SH
4337 昀冢科技 苏州昀冢电子科技股份有限公司 上市 688260 上海证券交易所 科创板 688260.SH
4338 内蒙新华 内蒙古新华发行集团股份有限公司 上市 603230 上海证券交易所 主板 603230.SH
4339 大全能源 新疆大全新能源股份有限公司 上市 688303 上海证券交易所 科创板 688303.SH
4340 英杰电气 四川英杰电气股份有限公司 上市 300820 深圳证券交易所 创业板 300820.SZ
4341 春秋电子 苏州春秋电子科技股份有限公司 上市 603890 上海证券交易所 主板 603890.SH
4342 "亿 嘉 和" 亿嘉和科技股份有限公司 上市 603666 上海证券交易所 主板 603666.SH
4343 安宁股份 四川安宁铁钛股份有限公司 上市 002978 深圳证券交易所 主板 002978.SZ
4344 "伯 特 利" 芜湖伯特利汽车安全系统股份有限公司 上市 603596 上海证券交易所 主板 603596.SH
4345 中金辐照 中金辐照股份有限公司 上市 300962 深圳证券交易所 创业板 300962.SZ
4346 国林科技 青岛国林环保科技股份有限公司 上市 300786 深圳证券交易所 创业板 300786.SZ
4347 美瑞新材 美瑞新材料股份有限公司 上市 300848 深圳证券交易所 创业板 300848.SZ
4348 因赛集团 广东因赛品牌营销集团股份有限公司 上市 300781 深圳证券交易所 创业板 300781.SZ
4349 新天药业 贵阳新天药业股份有限公司 上市 002873 深圳证券交易所 主板 002873.SZ
4350 锦浪科技 锦浪科技股份有限公司 上市 300763 深圳证券交易所 创业板 300763.SZ
4351 长江材料 重庆长江造型材料(集团)股份有限公司 上市 001296 深圳证券交易所 主板 001296.SZ
4352 百邦科技 北京百华悦邦科技股份有限公司 上市 300736 深圳证券交易所 创业板 300736.SZ
4353 贝仕达克 深圳贝仕达克技术股份有限公司 上市 300822 深圳证券交易所 创业板 300822.SZ
4354 中际联合 中际联合(北京)科技股份有限公司 上市 605305 上海证券交易所 主板 605305.SH
4355 山水比德 广州山水比德设计股份有限公司 上市 300844 深圳证券交易所 创业板 300844.SZ
4356 本立科技 浙江本立科技股份有限公司 上市 301065 深圳证券交易所 创业板 301065.SZ
4357 久盛电气 久盛电气股份有限公司 上市 301082 深圳证券交易所 创业板 301082.SZ
4358 "张 小 泉" 张小泉股份有限公司 上市 301055 深圳证券交易所 创业板 301055.SZ
4359 中环海陆 张家港中环海陆高端装备股份有限公司 上市 301040 深圳证券交易所 创业板 301040.SZ
4360 宁波色母 宁波色母粒股份有限公司 上市 301019 深圳证券交易所 创业板 301019.SZ
4361 显盈科技 深圳市显盈科技股份有限公司 上市 301067 深圳证券交易所 创业板 301067.SZ
4362 开勒股份 开勒环境科技(上海)股份有限公司 上市 301070 深圳证券交易所 创业板 301070.SZ
4363 匠心家居 常州匠心独具智能家居股份有限公司 上市 301061 深圳证券交易所 创业板 301061.SZ
4364 "格 科 微" 格科微有限公司 上市 688728 上海证券交易所 科创板 688728.SH
4365 江苏博云 江苏博云塑业股份有限公司 上市 301003 深圳证券交易所 创业板 301003.SZ
4366 兰卫医学 上海兰卫医学检验所股份有限公司 上市 301060 深圳证券交易所 创业板 301060.SZ
4367 "创 益 通" 深圳市创益通技术股份有限公司 上市 300991 深圳证券交易所 创业板 300991.SZ
4368 中富电路 深圳中富电路股份有限公司 上市 300814 深圳证券交易所 创业板 300814.SZ
4369 "金 迪 克" 江苏金迪克生物技术股份有限公司 上市 688670 上海证券交易所 科创板 688670.SH
4370 温氏股份 温氏食品集团股份有限公司 上市 300498 深圳证券交易所 创业板 300498.SZ
4371 欣锐科技 深圳欣锐科技股份有限公司 上市 300745 深圳证券交易所 创业板 300745.SZ
4372 三只松鼠 三只松鼠股份有限公司 上市 300783 深圳证券交易所 创业板 300783.SZ
4373 "值 得 买" 北京值得买科技股份有限公司 上市 300785 深圳证券交易所 创业板 300785.SZ
4374 水羊股份 水羊集团股份有限公司 上市 300740 深圳证券交易所 创业板 300740.SZ
4375 巨星农牧 乐山巨星农牧股份有限公司 上市 603477 上海证券交易所 主板 603477.SH
4376 中科海讯 北京中科海讯数字科技股份有限公司 上市 300810 深圳证券交易所 创业板 300810.SZ
4377 捷佳伟创 深圳市捷佳伟创新能源装备股份有限公司 上市 300724 深圳证券交易所 创业板 300724.SZ
4378 捷昌驱动 浙江捷昌线性驱动科技股份有限公司 上市 603583 上海证券交易所 主板 603583.SH
4379 长沙银行 长沙银行股份有限公司 上市 601577 上海证券交易所 主板 601577.SH
4380 招商公路 招商局公路网络科技控股股份有限公司 上市 001965 深圳证券交易所 主板 001965.SZ
4381 同力日升 江苏同力日升机械股份有限公司 上市 605286 上海证券交易所 主板 605286.SH
4382 正元地信 正元地理信息集团股份有限公司 上市 688509 上海证券交易所 科创板 688509.SH
4383 悦安新材 江西悦安新材料股份有限公司 上市 688786 上海证券交易所 科创板 688786.SH
4384 "迈 信 林" 江苏迈信林航空科技股份有限公司 上市 688685 上海证券交易所 科创板 688685.SH
4385 品高股份 广州市品高软件股份有限公司 上市 688227 上海证券交易所 科创板 688227.SH
4386 灿勤科技 江苏灿勤科技股份有限公司 上市 688182 上海证券交易所 科创板 688182.SH
4387 明志科技 苏州明志科技股份有限公司 上市 688355 上海证券交易所 科创板 688355.SH
4388 "亚 玛 顿" 常州亚玛顿股份有限公司 上市 002623 深圳证券交易所 主板 002623.SZ
4389 陕西煤业 陕西煤业股份有限公司 上市 601225 上海证券交易所 主板 601225.SH
4390 赞宇科技 赞宇科技集团股份有限公司 上市 002637 深圳证券交易所 主板 002637.SZ
4391 金安国纪 金安国纪科技股份有限公司 上市 002636 深圳证券交易所 主板 002636.SZ
4392 东吴证券 东吴证券股份有限公司 上市 601555 上海证券交易所 主板 601555.SH
4393 "*ST 华昌" 华昌达智能装备集团股份有限公司 上市 300278 深圳证券交易所 创业板 300278.SZ
4394 棒杰股份 浙江棒杰控股集团股份有限公司 上市 002634 深圳证券交易所 主板 002634.SZ
4395 "*ST 跨境" 跨境通宝电子商务股份有限公司 上市 002640 深圳证券交易所 主板 002640.SZ
4396 德尔未来 德尔未来科技控股集团股份有限公司 上市 002631 深圳证券交易所 主板 002631.SZ
4397 申科股份 申科滑动轴承股份有限公司 上市 002633 深圳证券交易所 主板 002633.SZ
4398 三丰智能 三丰智能装备集团股份有限公司 上市 300276 深圳证券交易所 创业板 300276.SZ
4399 紫天科技 江苏紫天传媒科技股份有限公司 上市 300280 深圳证券交易所 创业板 300280.SZ
4400 奥康国际 浙江奥康鞋业股份有限公司 上市 603001 上海证券交易所 主板 603001.SH
4401 中国交建 中国交通建设股份有限公司 上市 601800 上海证券交易所 主板 601800.SH
4402 安洁科技 苏州安洁科技股份有限公司 上市 002635 深圳证券交易所 主板 002635.SZ
4403 蓝英装备 沈阳蓝英工业自动化装备股份有限公司 上市 300293 深圳证券交易所 创业板 300293.SZ
4404 道明光学 道明光学股份有限公司 上市 002632 深圳证券交易所 主板 002632.SZ
4405 卫星化学 卫星化学股份有限公司 上市 002648 深圳证券交易所 主板 002648.SZ
4406 和晶科技 无锡和晶科技股份有限公司 上市 300279 深圳证券交易所 创业板 300279.SZ
4407 青青稞酒 青海互助青稞酒股份有限公司 上市 002646 深圳证券交易所 主板 002646.SZ
4408 雪人股份 福建雪人股份有限公司 上市 002639 深圳证券交易所 主板 002639.SZ
4409 华宏科技 江苏华宏科技股份有限公司 上市 002645 深圳证券交易所 主板 002645.SZ
4410 国瓷材料 山东国瓷功能材料股份有限公司 上市 300285 深圳证券交易所 创业板 300285.SZ
4411 金明精机 广东金明精机股份有限公司 上市 300281 深圳证券交易所 创业板 300281.SZ
4412 凤凰传媒 江苏凤凰出版传媒股份有限公司 上市 601928 上海证券交易所 主板 601928.SH
4413 西部证券 西部证券股份有限公司 上市 002673 深圳证券交易所 主板 002673.SZ
4414 勤上股份 东莞勤上光电股份有限公司 上市 002638 深圳证券交易所 主板 002638.SZ
4415 仁东控股 仁东控股股份有限公司 上市 002647 深圳证券交易所 主板 002647.SZ
4416 "安 科 瑞" 安科瑞电气股份有限公司 上市 300286 深圳证券交易所 创业板 300286.SZ
4417 三六五网 江苏三六五网络股份有限公司 上市 300295 深圳证券交易所 创业板 300295.SZ
4418 朗玛信息 贵阳朗玛信息技术股份有限公司 上市 300288 深圳证券交易所 创业板 300288.SZ
4419 "ST 奥 马" 广东奥马电器股份有限公司 上市 002668 深圳证券交易所 主板 002668.SZ
